Brand,Items,Variant,Subcategories,Indicator,Score,Mentions,CoreIndicator,Polarization,Reason,Evaluated_At
DIOR,迪奧雪晶靈潤色隔離妝前乳,,妝前乳,服貼度,3.45,4,False,False,,2026-07-13 20:11:32
DIOR,迪奧雪晶靈潤色隔離妝前乳,,妝前乳,膚色校正,3.6,12,True,False,核心指標 ×1.3,2026-07-13 20:11:32
DIOR,迪奧雪晶靈潤色隔離妝前乳,,妝前乳,毛孔隱形,3.8,2,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-13 20:11:32
DIOR,迪奧雪晶靈潤色隔離妝前乳,,妝前乳,抗暗沉,3.81,15,False,False,,2026-07-13 20:11:32
DIOR,迪奧雪晶靈潤色隔離妝前乳,,妝前乳,保濕度,3.8,3,True,False,核心指標 ×1.3,2026-07-13 20:11:32
DIOR,迪奧雪晶靈潤色隔離妝前乳,,妝前乳,控油力,,0,False,False,資料不足，評論中未提及此指標,2026-07-13 20:11:32
DIOR,迪奧雪晶靈潤色隔離妝前乳,,妝前乳,底妝相容性,3.8,1,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-13 20:11:32
DIOR,迪奧雪晶靈潤色隔離妝前乳,,妝前乳,綜合評分,3.7,,,,排除 3 則業配/疑似業配、0 則商品不符,2026-07-13 20:11:32
CHANEL,香奈兒緊緻晶潤妝前乳,,妝前乳,服貼度,3.18,4,False,False,,2026-07-13 20:11:32
CHANEL,香奈兒緊緻晶潤妝前乳,,妝前乳,膚色校正,3.7,3,True,False,核心指標 ×1.3,2026-07-13 20:11:32
CHANEL,香奈兒緊緻晶潤妝前乳,,妝前乳,毛孔隱形,3.62,4,False,False,,2026-07-13 20:11:32
CHANEL,香奈兒緊緻晶潤妝前乳,,妝前乳,抗暗沉,3.8,5,False,False,,2026-07-13 20:11:32
CHANEL,香奈兒緊緻晶潤妝前乳,,妝前乳,保濕度,3.53,6,True,False,核心指標 ×1.3,2026-07-13 20:11:32
CHANEL,香奈兒緊緻晶潤妝前乳,,妝前乳,控油力,3.8,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-13 20:11:32
CHANEL,香奈兒緊緻晶潤妝前乳,,妝前乳,底妝相容性,3.8,2,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-13 20:11:32
CHANEL,香奈兒緊緻晶潤妝前乳,,妝前乳,綜合評分,3.6,,,,排除 6 則業配/疑似業配、0 則商品不符,2026-07-13 20:11:32
MAKE UP FOREVER,STEP1 第一步妝前乳,,妝前乳,服貼度,3.17,4,False,False,,2026-07-13 20:11:32
MAKE UP FOREVER,STEP1 第一步妝前乳,,妝前乳,膚色校正,3.8,5,True,False,核心指標 ×1.3,2026-07-13 20:11:32
MAKE UP FOREVER,STEP1 第一步妝前乳,,妝前乳,毛孔隱形,4.05,6,False,False,,2026-07-13 20:11:32
MAKE UP FOREVER,STEP1 第一步妝前乳,,妝前乳,抗暗沉,,0,False,False,資料不足，評論中未提及此指標,2026-07-13 20:11:32
MAKE UP FOREVER,STEP1 第一步妝前乳,,妝前乳,保濕度,3.1,1,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-13 20:11:32
MAKE UP FOREVER,STEP1 第一步妝前乳,,妝前乳,控油力,3.86,8,False,False,,2026-07-13 20:11:32
MAKE UP FOREVER,STEP1 第一步妝前乳,,妝前乳,底妝相容性,2.4,1,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-13 20:11:32
MAKE UP FOREVER,STEP1 第一步妝前乳,,妝前乳,綜合評分,3.4,,,,排除 5 則業配/疑似業配、0 則商品不符,2026-07-13 20:11:32
雅詩蘭黛,Double Wear 粉持久毛孔隱形柔焦妝前乳,,妝前乳,服貼度,3.87,12,False,False,,2026-07-13 20:11:32
雅詩蘭黛,Double Wear 粉持久毛孔隱形柔焦妝前乳,,妝前乳,膚色校正,3.8,1,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-13 20:11:32
雅詩蘭黛,Double Wear 粉持久毛孔隱形柔焦妝前乳,,妝前乳,毛孔隱形,3.8,5,False,False,,2026-07-13 20:11:32
雅詩蘭黛,Double Wear 粉持久毛孔隱形柔焦妝前乳,,妝前乳,抗暗沉,3.8,3,False,False,,2026-07-13 20:11:32
雅詩蘭黛,Double Wear 粉持久毛孔隱形柔焦妝前乳,,妝前乳,保濕度,3.88,6,True,False,核心指標 ×1.3,2026-07-13 20:11:32
雅詩蘭黛,Double Wear 粉持久毛孔隱形柔焦妝前乳,,妝前乳,控油力,3.91,10,False,False,,2026-07-13 20:11:32
雅詩蘭黛,Double Wear 粉持久毛孔隱形柔焦妝前乳,,妝前乳,底妝相容性,3.81,6,True,False,核心指標 ×1.3,2026-07-13 20:11:32
雅詩蘭黛,Double Wear 粉持久毛孔隱形柔焦妝前乳,,妝前乳,綜合評分,3.8,,,,排除 4 則業配/疑似業配、0 則商品不符,2026-07-13 20:11:32
蘭蔻,全新超輕盈UV煥亮妝前乳SPF50+ PA++++,,妝前乳,服貼度,3.8,3,False,False,,2026-07-13 20:11:32
蘭蔻,全新超輕盈UV煥亮妝前乳SPF50+ PA++++,,妝前乳,膚色校正,3.42,9,True,False,核心指標 ×1.3,2026-07-13 20:11:32
蘭蔻,全新超輕盈UV煥亮妝前乳SPF50+ PA++++,,妝前乳,毛孔隱形,3.53,4,False,False,,2026-07-13 20:11:32
蘭蔻,全新超輕盈UV煥亮妝前乳SPF50+ PA++++,,妝前乳,抗暗沉,3.8,8,False,False,,2026-07-13 20:11:32
蘭蔻,全新超輕盈UV煥亮妝前乳SPF50+ PA++++,,妝前乳,保濕度,3.8,2,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-13 20:11:32
蘭蔻,全新超輕盈UV煥亮妝前乳SPF50+ PA++++,,妝前乳,控油力,,0,False,False,資料不足，評論中未提及此指標,2026-07-13 20:11:32
蘭蔻,全新超輕盈UV煥亮妝前乳SPF50+ PA++++,,妝前乳,底妝相容性,3.8,2,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-13 20:11:32
蘭蔻,全新超輕盈UV煥亮妝前乳SPF50+ PA++++,,妝前乳,綜合評分,3.7,,,,排除 4 則業配/疑似業配、0 則商品不符,2026-07-13 20:11:32
Bobbi Brown,保濕隔離霜 SPF50 PA+++,,妝前乳,服貼度,3.43,6,False,False,,2026-07-13 20:11:32
Bobbi Brown,保濕隔離霜 SPF50 PA+++,,妝前乳,膚色校正,3.8,8,True,False,核心指標 ×1.3,2026-07-13 20:11:32
Bobbi Brown,保濕隔離霜 SPF50 PA+++,,妝前乳,毛孔隱形,3.7,3,False,False,,2026-07-13 20:11:32
Bobbi Brown,保濕隔離霜 SPF50 PA+++,,妝前乳,抗暗沉,3.64,13,False,False,,2026-07-13 20:11:32
Bobbi Brown,保濕隔離霜 SPF50 PA+++,,妝前乳,保濕度,3.8,8,True,False,核心指標 ×1.3,2026-07-13 20:11:32
Bobbi Brown,保濕隔離霜 SPF50 PA+++,,妝前乳,控油力,3.8,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-13 20:11:32
Bobbi Brown,保濕隔離霜 SPF50 PA+++,,妝前乳,底妝相容性,3.8,1,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-13 20:11:32
Bobbi Brown,保濕隔離霜 SPF50 PA+++,,妝前乳,綜合評分,3.7,,,,排除 1 則業配/疑似業配、0 則商品不符,2026-07-13 20:11:32
植村秀,無極限持久定妝噴霧,,定妝噴霧,成膜速度,3.8,2,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-14 16:43:32
植村秀,無極限持久定妝噴霧,,定妝噴霧,噴霧細緻度,4.04,14,True,False,核心指標 ×1.3,2026-07-14 16:43:32
植村秀,無極限持久定妝噴霧,,定妝噴霧,清爽不黏膩,3.8,4,False,False,,2026-07-14 16:43:32
植村秀,無極限持久定妝噴霧,,定妝噴霧,控油保濕平衡,3.8,2,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-14 16:43:32
植村秀,無極限持久定妝噴霧,,定妝噴霧,氣味接受度,3.8,4,False,False,,2026-07-14 16:43:32
植村秀,無極限持久定妝噴霧,,定妝噴霧,持久度,4.02,14,True,False,核心指標 ×1.3,2026-07-14 16:43:32
植村秀,無極限持久定妝噴霧,,定妝噴霧,抗摩擦力,3.8,3,False,False,,2026-07-14 16:43:32
植村秀,無極限持久定妝噴霧,,定妝噴霧,防水抗汗,3.8,4,False,False,,2026-07-14 16:43:32
植村秀,無極限持久定妝噴霧,,定妝噴霧,綜合評分,3.9,,,,排除 1 則業配/疑似業配、0 則商品不符,2026-07-14 16:43:32
M.A.C,FIX+超持妝零暗沉定妝噴霧,,定妝噴霧,成膜速度,3.8,2,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-14 16:43:32
M.A.C,FIX+超持妝零暗沉定妝噴霧,,定妝噴霧,噴霧細緻度,3.76,13,True,False,核心指標 ×1.3,2026-07-14 16:43:32
M.A.C,FIX+超持妝零暗沉定妝噴霧,,定妝噴霧,清爽不黏膩,3.8,2,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-14 16:43:32
M.A.C,FIX+超持妝零暗沉定妝噴霧,,定妝噴霧,控油保濕平衡,3.58,12,True,False,核心指標 ×1.3,2026-07-14 16:43:32
M.A.C,FIX+超持妝零暗沉定妝噴霧,,定妝噴霧,氣味接受度,3.41,4,False,False,,2026-07-14 16:43:32
M.A.C,FIX+超持妝零暗沉定妝噴霧,,定妝噴霧,持久度,3.3,18,True,False,核心指標 ×1.3,2026-07-14 16:43:32
M.A.C,FIX+超持妝零暗沉定妝噴霧,,定妝噴霧,抗摩擦力,2.47,7,False,False,,2026-07-14 16:43:32
M.A.C,FIX+超持妝零暗沉定妝噴霧,,定妝噴霧,防水抗汗,3.8,6,False,False,,2026-07-14 16:43:32
M.A.C,FIX+超持妝零暗沉定妝噴霧,,定妝噴霧,綜合評分,3.5,,,,排除 3 則業配/疑似業配、0 則商品不符,2026-07-14 16:43:32
YSL,名模肌密保濕持妝噴霧,,定妝噴霧,成膜速度,2.4,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-14 16:43:32
YSL,名模肌密保濕持妝噴霧,,定妝噴霧,噴霧細緻度,3.6,7,True,False,核心指標 ×1.3,2026-07-14 16:43:32
YSL,名模肌密保濕持妝噴霧,,定妝噴霧,清爽不黏膩,,0,False,False,資料不足，評論中未提及此指標,2026-07-14 16:43:32
YSL,名模肌密保濕持妝噴霧,,定妝噴霧,控油保濕平衡,3.8,10,True,False,核心指標 ×1.3,2026-07-14 16:43:32
YSL,名模肌密保濕持妝噴霧,,定妝噴霧,氣味接受度,,0,False,False,資料不足，評論中未提及此指標,2026-07-14 16:43:32
YSL,名模肌密保濕持妝噴霧,,定妝噴霧,持久度,3.51,9,True,False,核心指標 ×1.3,2026-07-14 16:43:32
YSL,名模肌密保濕持妝噴霧,,定妝噴霧,抗摩擦力,3.8,2,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-14 16:43:32
YSL,名模肌密保濕持妝噴霧,,定妝噴霧,防水抗汗,,0,False,False,資料不足，評論中未提及此指標,2026-07-14 16:43:32
YSL,名模肌密保濕持妝噴霧,,定妝噴霧,綜合評分,3.5,,,,排除 6 則業配/疑似業配、2 則商品不符,2026-07-14 16:43:32
DIOR,迪奧保濕定妝噴霧,,定妝噴霧,成膜速度,3.8,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-14 16:43:32
DIOR,迪奧保濕定妝噴霧,,定妝噴霧,噴霧細緻度,3.45,12,True,False,核心指標 ×1.3,2026-07-14 16:43:32
DIOR,迪奧保濕定妝噴霧,,定妝噴霧,清爽不黏膩,3.1,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-14 16:43:32
DIOR,迪奧保濕定妝噴霧,,定妝噴霧,控油保濕平衡,3.8,6,True,False,核心指標 ×1.3,2026-07-14 16:43:32
DIOR,迪奧保濕定妝噴霧,,定妝噴霧,氣味接受度,3.8,7,False,False,,2026-07-14 16:43:32
DIOR,迪奧保濕定妝噴霧,,定妝噴霧,持久度,3.39,7,True,False,核心指標 ×1.3,2026-07-14 16:43:32
DIOR,迪奧保濕定妝噴霧,,定妝噴霧,抗摩擦力,3.8,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-14 16:43:32
DIOR,迪奧保濕定妝噴霧,,定妝噴霧,防水抗汗,,0,False,False,資料不足，評論中未提及此指標,2026-07-14 16:43:32
DIOR,迪奧保濕定妝噴霧,,定妝噴霧,綜合評分,3.6,,,,排除 2 則業配/疑似業配、6 則商品不符,2026-07-14 16:43:32
MAKE UP FOREVER,超光肌活氧定妝噴霧,,定妝噴霧,成膜速度,3.8,3,False,False,,2026-07-14 16:43:32
MAKE UP FOREVER,超光肌活氧定妝噴霧,,定妝噴霧,噴霧細緻度,2.79,18,True,False,核心指標 ×1.3,2026-07-14 16:43:32
MAKE UP FOREVER,超光肌活氧定妝噴霧,,定妝噴霧,清爽不黏膩,3.1,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-14 16:43:32
MAKE UP FOREVER,超光肌活氧定妝噴霧,,定妝噴霧,控油保濕平衡,3.68,6,True,False,核心指標 ×1.3,2026-07-14 16:43:32
MAKE UP FOREVER,超光肌活氧定妝噴霧,,定妝噴霧,氣味接受度,2.53,4,False,False,,2026-07-14 16:43:32
MAKE UP FOREVER,超光肌活氧定妝噴霧,,定妝噴霧,持久度,3.85,13,True,False,核心指標 ×1.3,2026-07-14 16:43:32
MAKE UP FOREVER,超光肌活氧定妝噴霧,,定妝噴霧,抗摩擦力,3.29,3,False,False,,2026-07-14 16:43:32
MAKE UP FOREVER,超光肌活氧定妝噴霧,,定妝噴霧,防水抗汗,4.1,2,False,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-14 16:43:32
MAKE UP FOREVER,超光肌活氧定妝噴霧,,定妝噴霧,綜合評分,3.4,,,,排除 3 則業配/疑似業配、0 則商品不符,2026-07-14 16:43:32
資生堂,水離子熱防禦UV隔離露N,,防曬乳,防曬係數,3.95,4,False,False,,2026-07-15 03:10:55
資生堂,水離子熱防禦UV隔離露N,,防曬乳,清爽透氣度,3.72,11,True,False,核心指標 ×1.3,2026-07-15 03:10:55
資生堂,水離子熱防禦UV隔離露N,,防曬乳,防水抗汗力,3.9,11,False,False,,2026-07-15 03:10:55
資生堂,水離子熱防禦UV隔離露N,,防曬乳,不泛白自然度,3.8,2,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:10:55
資生堂,水離子熱防禦UV隔離露N,,防曬乳,底妝相容性,3.8,1,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:10:55
資生堂,水離子熱防禦UV隔離露N,,防曬乳,綜合評分,3.8,,,,排除 5 則業配/疑似業配、1 則商品不符,2026-07-15 03:10:55
M.A.C,超漾光高防曬妝前乳SPF50+/PA+++,,防曬乳,防曬係數,,0,False,False,資料不足，評論中未提及此指標,2026-07-15 03:10:55
M.A.C,超漾光高防曬妝前乳SPF50+/PA+++,,防曬乳,清爽透氣度,3.66,13,True,False,核心指標 ×1.3,2026-07-15 03:10:55
M.A.C,超漾光高防曬妝前乳SPF50+/PA+++,,防曬乳,防水抗汗力,3.8,2,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:10:55
M.A.C,超漾光高防曬妝前乳SPF50+/PA+++,,防曬乳,不泛白自然度,3.55,7,True,False,核心指標 ×1.3,2026-07-15 03:10:55
M.A.C,超漾光高防曬妝前乳SPF50+/PA+++,,防曬乳,底妝相容性,3.65,10,True,False,核心指標 ×1.3,2026-07-15 03:10:55
M.A.C,超漾光高防曬妝前乳SPF50+/PA+++,,防曬乳,綜合評分,3.7,,,,排除 5 則業配/疑似業配、8 則商品不符,2026-07-15 03:10:55
YSL,金緻奢華賦活防曬隔離乳,,防曬乳,防曬係數,3.8,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:10:55
YSL,金緻奢華賦活防曬隔離乳,,防曬乳,清爽透氣度,3.4,7,True,False,核心指標 ×1.3,2026-07-15 03:10:55
YSL,金緻奢華賦活防曬隔離乳,,防曬乳,防水抗汗力,3.1,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:10:55
YSL,金緻奢華賦活防曬隔離乳,,防曬乳,不泛白自然度,3.8,3,True,False,核心指標 ×1.3,2026-07-15 03:10:55
YSL,金緻奢華賦活防曬隔離乳,,防曬乳,底妝相容性,2.4,1,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:10:55
YSL,金緻奢華賦活防曬隔離乳,,防曬乳,綜合評分,3.3,,,,排除 4 則業配/疑似業配、13 則商品不符,2026-07-15 03:10:55
DIOR,迪奧緹花輕透UV防曬乳,,防曬乳,防曬係數,,0,False,False,資料不足，評論中未提及此指標,2026-07-15 03:10:55
DIOR,迪奧緹花輕透UV防曬乳,,防曬乳,清爽透氣度,3.8,4,True,False,核心指標 ×1.3,2026-07-15 03:10:55
DIOR,迪奧緹花輕透UV防曬乳,,防曬乳,防水抗汗力,,0,False,False,資料不足，評論中未提及此指標,2026-07-15 03:10:55
DIOR,迪奧緹花輕透UV防曬乳,,防曬乳,不泛白自然度,,0,True,False,資料不足，評論中未提及此指標,2026-07-15 03:10:55
DIOR,迪奧緹花輕透UV防曬乳,,防曬乳,底妝相容性,3.8,6,True,False,核心指標 ×1.3,2026-07-15 03:10:55
DIOR,迪奧緹花輕透UV防曬乳,,防曬乳,綜合評分,3.8,,,,排除 2 則業配/疑似業配、20 則商品不符,2026-07-15 03:10:55
CHANEL,香奈兒輕透光采UV防護乳,,防曬乳,防曬係數,3.8,6,False,False,,2026-07-15 03:10:55
CHANEL,香奈兒輕透光采UV防護乳,,防曬乳,清爽透氣度,3.77,8,True,False,核心指標 ×1.3,2026-07-15 03:10:55
CHANEL,香奈兒輕透光采UV防護乳,,防曬乳,防水抗汗力,,0,False,False,資料不足，評論中未提及此指標,2026-07-15 03:10:55
CHANEL,香奈兒輕透光采UV防護乳,,防曬乳,不泛白自然度,3.63,5,True,False,核心指標 ×1.3,2026-07-15 03:10:55
CHANEL,香奈兒輕透光采UV防護乳,,防曬乳,底妝相容性,2.91,9,True,False,核心指標 ×1.3,2026-07-15 03:10:55
CHANEL,香奈兒輕透光采UV防護乳,,防曬乳,綜合評分,3.5,,,,排除 8 則業配/疑似業配、0 則商品不符,2026-07-15 03:10:55
MAKE UP FOREVER,STEP1 第一步玫瑰水感防曬乳 SPF50+/PA+++,,防曬乳,防曬係數,,0,False,False,資料不足，評論中未提及此指標,2026-07-15 03:10:55
MAKE UP FOREVER,STEP1 第一步玫瑰水感防曬乳 SPF50+/PA+++,,防曬乳,清爽透氣度,3.45,11,True,False,核心指標 ×1.3,2026-07-15 03:10:55
MAKE UP FOREVER,STEP1 第一步玫瑰水感防曬乳 SPF50+/PA+++,,防曬乳,防水抗汗力,,0,False,False,資料不足，評論中未提及此指標,2026-07-15 03:10:55
MAKE UP FOREVER,STEP1 第一步玫瑰水感防曬乳 SPF50+/PA+++,,防曬乳,不泛白自然度,3.67,6,True,False,核心指標 ×1.3,2026-07-15 03:10:55
MAKE UP FOREVER,STEP1 第一步玫瑰水感防曬乳 SPF50+/PA+++,,防曬乳,底妝相容性,3.59,9,True,False,核心指標 ×1.3,2026-07-15 03:10:55
MAKE UP FOREVER,STEP1 第一步玫瑰水感防曬乳 SPF50+/PA+++,,防曬乳,綜合評分,3.6,,,,排除 13 則業配/疑似業配、5 則商品不符,2026-07-15 03:10:55
雅詩蘭黛,UVFinity 抗氧輕透 UV 防護乳SPF50+/PA++++30ml,,防曬乳,防曬係數,3.8,2,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:10:55
雅詩蘭黛,UVFinity 抗氧輕透 UV 防護乳SPF50+/PA++++30ml,,防曬乳,清爽透氣度,3.63,10,True,False,核心指標 ×1.3,2026-07-15 03:10:55
雅詩蘭黛,UVFinity 抗氧輕透 UV 防護乳SPF50+/PA++++30ml,,防曬乳,防水抗汗力,3.8,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:10:55
雅詩蘭黛,UVFinity 抗氧輕透 UV 防護乳SPF50+/PA++++30ml,,防曬乳,不泛白自然度,3.48,8,True,False,核心指標 ×1.3,2026-07-15 03:10:55
雅詩蘭黛,UVFinity 抗氧輕透 UV 防護乳SPF50+/PA++++30ml,,防曬乳,底妝相容性,3.54,3,True,False,核心指標 ×1.3,2026-07-15 03:10:55
雅詩蘭黛,UVFinity 抗氧輕透 UV 防護乳SPF50+/PA++++30ml,,防曬乳,綜合評分,3.6,,,,排除 11 則業配/疑似業配、0 則商品不符,2026-07-15 03:10:55
蘭蔻,全新超輕盈UV水凝露SPF50 PA++++,,防曬乳,防曬係數,3.8,5,False,False,,2026-07-15 03:10:55
蘭蔻,全新超輕盈UV水凝露SPF50 PA++++,,防曬乳,清爽透氣度,3.72,13,True,False,核心指標 ×1.3,2026-07-15 03:10:55
蘭蔻,全新超輕盈UV水凝露SPF50 PA++++,,防曬乳,防水抗汗力,3.8,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:10:55
蘭蔻,全新超輕盈UV水凝露SPF50 PA++++,,防曬乳,不泛白自然度,3.8,4,True,False,核心指標 ×1.3,2026-07-15 03:10:55
蘭蔻,全新超輕盈UV水凝露SPF50 PA++++,,防曬乳,底妝相容性,3.76,6,True,False,核心指標 ×1.3,2026-07-15 03:10:55
蘭蔻,全新超輕盈UV水凝露SPF50 PA++++,,防曬乳,綜合評分,3.8,,,,排除 7 則業配/疑似業配、0 則商品不符,2026-07-15 03:10:55
Bobbi Brown,冬蟲夏草精華防曬乳SPF50+ PA++++,,防曬乳,防曬係數,,0,False,False,資料不足，評論中未提及此指標,2026-07-15 03:10:55
Bobbi Brown,冬蟲夏草精華防曬乳SPF50+ PA++++,,防曬乳,清爽透氣度,3.35,6,True,False,核心指標 ×1.3,2026-07-15 03:10:55
Bobbi Brown,冬蟲夏草精華防曬乳SPF50+ PA++++,,防曬乳,防水抗汗力,3.1,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:10:55
Bobbi Brown,冬蟲夏草精華防曬乳SPF50+ PA++++,,防曬乳,不泛白自然度,3.8,1,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:10:55
Bobbi Brown,冬蟲夏草精華防曬乳SPF50+ PA++++,,防曬乳,底妝相容性,3.0,6,True,False,核心指標 ×1.3,2026-07-15 03:10:55
Bobbi Brown,冬蟲夏草精華防曬乳SPF50+ PA++++,,防曬乳,綜合評分,3.3,,,,排除 8 則業配/疑似業配、13 則商品不符,2026-07-15 03:10:55
植村秀,武士刀眉筆,,眉筆,筆芯滑順度,3.8,4,True,False,核心指標 ×1.3,2026-07-15 03:14:57
植村秀,武士刀眉筆,,眉筆,筆芯硬度,3.8,2,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:14:57
植村秀,武士刀眉筆,,眉筆,顯色度,3.51,10,True,False,核心指標 ×1.3,2026-07-15 03:14:57
植村秀,武士刀眉筆,,眉筆,持妝抗暈力,3.8,6,True,False,核心指標 ×1.3,2026-07-15 03:14:57
植村秀,武士刀眉筆,,眉筆,防結塊,3.8,5,False,False,,2026-07-15 03:14:57
植村秀,武士刀眉筆,,眉筆,綜合評分,3.7,,,,排除 2 則業配/疑似業配、0 則商品不符,2026-07-15 03:14:57
資生堂,三效眉彩釉,,眉筆,筆芯滑順度,,0,True,False,資料不足，評論中未提及此指標,2026-07-15 03:14:57
資生堂,三效眉彩釉,,眉筆,筆芯硬度,,0,False,False,資料不足，評論中未提及此指標,2026-07-15 03:14:57
資生堂,三效眉彩釉,,眉筆,顯色度,,0,True,False,資料不足，評論中未提及此指標,2026-07-15 03:14:57
資生堂,三效眉彩釉,,眉筆,持妝抗暈力,3.8,1,True,False,⚠️ 樣本僅 2 則，參考性有限 ⚠️ 有效評論樣本較少，結果僅供參考,2026-07-15 03:14:57
資生堂,三效眉彩釉,,眉筆,防結塊,,0,False,False,資料不足，評論中未提及此指標,2026-07-15 03:14:57
資生堂,三效眉彩釉,,眉筆,綜合評分,3.8,,,,排除 1 則業配/疑似業配、20 則商品不符,2026-07-15 03:14:57
M.A.C,持色眉筆,,眉筆,筆芯滑順度,3.8,10,True,False,核心指標 ×1.3,2026-07-15 03:14:57
M.A.C,持色眉筆,,眉筆,筆芯硬度,3.32,5,False,False,,2026-07-15 03:14:57
M.A.C,持色眉筆,,眉筆,顯色度,3.75,12,True,False,核心指標 ×1.3,2026-07-15 03:14:57
M.A.C,持色眉筆,,眉筆,持妝抗暈力,3.88,8,True,False,核心指標 ×1.3,2026-07-15 03:14:57
M.A.C,持色眉筆,,眉筆,防結塊,2.87,3,False,False,,2026-07-15 03:14:57
M.A.C,持色眉筆,,眉筆,綜合評分,3.6,,,,排除 0 則業配/疑似業配、4 則商品不符,2026-07-15 03:14:57
YSL,絲滑持久眉筆,,眉筆,筆芯滑順度,3.8,2,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:14:57
YSL,絲滑持久眉筆,,眉筆,筆芯硬度,3.38,2,False,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-15 03:14:57
YSL,絲滑持久眉筆,,眉筆,顯色度,3.73,4,True,False,核心指標 ×1.3,2026-07-15 03:14:57
YSL,絲滑持久眉筆,,眉筆,持妝抗暈力,3.46,3,True,False,核心指標 ×1.3,2026-07-15 03:14:57
YSL,絲滑持久眉筆,,眉筆,防結塊,3.8,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:14:57
YSL,絲滑持久眉筆,,眉筆,綜合評分,3.6,,,,排除 1 則業配/疑似業配、22 則商品不符,2026-07-15 03:14:57
DIOR,迪奧絕對搶眼造型眉筆,,眉筆,筆芯滑順度,3.8,5,True,False,核心指標 ×1.3,2026-07-15 03:14:57
DIOR,迪奧絕對搶眼造型眉筆,,眉筆,筆芯硬度,3.1,1,False,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-15 03:14:57
DIOR,迪奧絕對搶眼造型眉筆,,眉筆,顯色度,3.69,6,True,False,核心指標 ×1.3,2026-07-15 03:14:57
DIOR,迪奧絕對搶眼造型眉筆,,眉筆,持妝抗暈力,3.54,3,True,False,核心指標 ×1.3,2026-07-15 03:14:57
DIOR,迪奧絕對搶眼造型眉筆,,眉筆,防結塊,2.84,3,False,False,,2026-07-15 03:14:57
DIOR,迪奧絕對搶眼造型眉筆,,眉筆,綜合評分,3.4,,,,排除 0 則業配/疑似業配、15 則商品不符,2026-07-15 03:14:57
CHANEL,香奈兒防水斜角眉筆,,眉筆,筆芯滑順度,3.8,3,True,False,核心指標 ×1.3,2026-07-15 03:14:57
CHANEL,香奈兒防水斜角眉筆,,眉筆,筆芯硬度,,0,False,False,資料不足，評論中未提及此指標,2026-07-15 03:14:57
CHANEL,香奈兒防水斜角眉筆,,眉筆,顯色度,3.76,7,True,False,核心指標 ×1.3,2026-07-15 03:14:57
CHANEL,香奈兒防水斜角眉筆,,眉筆,持妝抗暈力,3.99,6,True,False,核心指標 ×1.3,2026-07-15 03:14:57
CHANEL,香奈兒防水斜角眉筆,,眉筆,防結塊,3.45,2,False,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-15 03:14:57
CHANEL,香奈兒防水斜角眉筆,,眉筆,綜合評分,3.8,,,,排除 0 則業配/疑似業配、16 則商品不符,2026-07-15 03:14:57
MAKE UP FOREVER,AQUA 24H 超防水斜角塑眉筆,,眉筆,筆芯滑順度,3.8,5,True,False,核心指標 ×1.3,2026-07-15 03:14:57
